Sex,NOC,Height,Weight,Age,Season,City,Year,Event,Medal
F,ARG,0.0,0.0,21.0,Summer,Paris,2024,Hockey Women,
F,ARG,0.0,0.0,36.0,Summer,Paris,2024,Hockey Women,
F,ARG,0.0,0.0,33.0,Summer,Paris,2024,Hockey Women,
F,ARG,0.0,0.0,27.0,Summer,Paris,2024,Hockey Women,
F,ARG,0.0,0.0,27.0,Summer,Paris,2024,Hockey Women,
M,ARG,0.0,0.0,29.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,21.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,27.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,29.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,27.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,28.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,27.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,23.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,31.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,26.0,Summer,Paris,2024,Hockey Men,
F,IRI,0.0,0.0,30.0,Summer,Paris,2024,"Rowing ""Lightweight Womens Double Sculls""",
F,IRI,0.0,0.0,24.0,Summer,Paris,2024,"Rowing ""Lightweight Womens Double Sculls""",
M,IRI,0.0,0.0,16.0,Summer,Paris,2024,Shooting Trap Men,
F,IRI,0.0,0.0,26.0,Summer,Paris,2024,"Shooting 10m Air Pistol Women, 25m Pistol Women",
F,IRI,0.0,0.0,24.0,Summer,Paris,2024,Shooting 10m Air Rifle Women,
F,IRI,0.0,0.0,25.0,Summer,Paris,2024,Shooting 10m Air Rifle Women,
F,ROU,0.0,0.0,22.0,Summer,Paris,2024,"Archery ""Womens Individual""",
F,ALG,0.0,0.0,39.0,Summer,Paris,2024,"Canoe Slalom ""Womens Kayak Single"", ""Womens Kayak Cross""",
M,BRN,0.0,0.0,28.0,Summer,Paris,2024,Judo Men -81 kg,
M,CIV,168.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Mens 100m""",
F,CIV,163.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Womens 100m"", ""Womens 200m"", ""Womens 4 x 100m Relay""",
M,UZB,0.0,0.0,25.0,Summer,Paris,2024,"Rowing ""Lightweight Mens Double Sculls""",
F,UZB,0.0,0.0,32.0,Summer,Paris,2024,"Rowing ""Womens Single Sculls""",
M,UZB,0.0,0.0,22.0,Summer,Paris,2024,"Rowing ""Lightweight Mens Double Sculls""",
M,IRI,0.0,0.0,23.0,Summer,Paris,2024,"Artistic Gymnastics Men, ""Mens Vault""",
F,SGP,0.0,0.0,33.0,Summer,Paris,2024,"Canoe Sprint ""Womens Kayak Single 500m""",
M,ARG,0.0,0.0,35.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,31.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,40.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,32.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,28.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,25.0,Summer,Paris,2024,Hockey Men,
M,ARG,0.0,0.0,29.0,Summer,Paris,2024,"Canoe Sprint ""Mens Kayak Single 1000m""",
F,JAM,165.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Womens 100m Hurdles""",
M,ARG,0.0,0.0,29.0,Summer,Paris,2024,Cycling BMX Racing Men,
M,ARG,0.0,0.0,30.0,Summer,Paris,2024,Cycling BMX Racing Men,
F,JAM,170.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Womens Shot Put""",
M,BER,182.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens Triple Jump""",
F,JAM,170.0,0.0,32.0,Summer,Paris,2024,"Athletics ""Womens 400m Hurdles""",
F,BER,0.0,0.0,37.0,Summer,Paris,2024,"Triathlon ""Womens Individual""",
M,ROU,197.0,0.0,29.0,Summer,Paris,2024,"Athletics ""Mens Discus Throw""",
F,ROU,171.0,0.0,34.0,Summer,Paris,2024,"Athletics ""Womens Hammer Throw""",
F,ROU,168.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Womens Triple Jump""",
F,ROU,171.0,0.0,34.0,Summer,Paris,2024,"Athletics ""Womens Marathon""",
F,ROU,162.0,0.0,32.0,Summer,Paris,2024,"Athletics ""Womens Marathon""",
F,ROU,167.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Womens 400m""",
M,ROU,183.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens Javelin Throw""",
M,IND,179.0,0.0,32.0,Summer,Paris,2024,"Badminton ""Mens Singles""",
M,IND,184.0,0.0,24.0,Summer,Paris,2024,"Badminton ""Mens Doubles""",
M,IND,186.0,0.0,27.0,Summer,Paris,2024,"Badminton ""Mens Doubles""",
M,LUX,187.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Mens Shot Put""",
F,IND,179.0,0.0,29.0,Summer,Paris,2024,"Badminton ""Womens Singles""",
M,IND,0.0,0.0,25.0,Summer,Paris,2024,Equestrian Dressage Individual,
F,IND,160.0,0.0,21.0,Summer,Paris,2024,"Badminton ""Womens Doubles""",
F,IND,164.0,0.0,35.0,Summer,Paris,2024,"Badminton ""Womens Doubles""",
F,ROU,175.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens Long Jump""",
F,ROU,168.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Womens 3000m Steeplechase""",
F,ROU,180.0,0.0,37.0,Summer,Paris,2024,"Athletics ""Womens High Jump""",
F,ROU,170.0,0.0,29.0,Summer,Paris,2024,"Athletics ""Womens Triple Jump""",
M,ROU,188.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens Shot Put""",
M,MAW,0.0,0.0,27.0,Summer,Paris,2024,"Swimming ""Mens 50m Freestyle""",
F,ARG,161.0,0.0,33.0,Summer,Paris,2024,"Athletics ""Womens Marathon""",
M,GUY,165.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Mens 100m""",
F,GUY,163.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Womens 400m""",
M,GUY,0.0,0.0,19.0,Summer,Paris,2024,"Swimming ""Mens 400m Freestyle""",
F,GUY,0.0,0.0,18.0,Summer,Paris,2024,"Swimming ""Womens 100m Freestyle""",
F,SKN,170.0,0.0,22.0,Summer,Paris,2024,"Athletics ""Womens 100m""",
M,CIV,187.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Mens 200m""",
F,CIV,166.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Womens 4 x 100m Relay""",
M,IND,0.0,0.0,22.0,Summer,Paris,2024,Shooting 25m Rapid Fire Pistol Men,
M,IND,0.0,0.0,23.0,Summer,Paris,2024,Shooting 50m Rifle 3 Positions Men,
M,IND,0.0,0.0,26.0,Summer,Paris,2024,"Shooting Skeet Men, Skeet Mixed Team",
M,IND,0.0,0.0,22.0,Summer,Paris,2024,Shooting 25m Rapid Fire Pistol Men,
M,IND,0.0,0.0,25.0,Summer,Paris,2024,"Shooting 10m Air Rifle Men, 10m Air Rifle Mixed Team",
M,IND,0.0,0.0,23.0,Summer,Paris,2024,"Shooting 10m Air Pistol Men, 10m Air Pistol Mixed Team",
M,MAR,0.0,0.0,27.0,Summer,Paris,2024,Judo Men -66 kg,
M,IND,0.0,0.0,28.0,Summer,Paris,2024,"Shooting 10m Air Rifle Men, 10m Air Rifle Mixed Team",
F,IND,0.0,0.0,23.0,Summer,Paris,2024,Shooting 50m Rifle 3 Positions Women,
F,IND,0.0,0.0,19.0,Summer,Paris,2024,Shooting 25m Pistol Women,
F,IND,0.0,0.0,20.0,Summer,Paris,2024,"Shooting 10m Air Rifle Women, 10m Air Rifle Mixed Team",
F,IND,0.0,0.0,33.0,Summer,Paris,2024,Shooting Trap Women,
F,IND,0.0,0.0,21.0,Summer,Paris,2024,"Shooting 10m Air Pistol Women, 10m Air Pistol Mixed Team",
M,IND,179.0,0.0,23.0,Summer,Paris,2024,"Badminton ""Mens Singles""",
M,ARG,0.0,0.0,29.0,Summer,Paris,2024,"Fencing ""Mens Sabre Individual""",
F,IRL,170.0,0.0,27.0,Summer,Paris,2024,"Badminton ""Womens Singles""",
M,IRL,185.0,98.0,31.0,Summer,Paris,2024,Rugby Sevens Men,
M,IRL,189.0,93.0,29.0,Summer,Paris,2024,Rugby Sevens Men,
M,IRL,183.0,84.0,28.0,Summer,Paris,2024,Rugby Sevens Men,
F,IRL,170.0,0.0,29.0,Summer,Paris,2024,"Boxing ""Womens 66kg""",
M,IRL,0.0,0.0,19.0,Summer,Paris,2024,"Diving ""Mens 3m Springboard""",
F,IRL,162.0,0.0,23.0,Summer,Paris,2024,"Athletics ""Womens 1500m""",
M,IRL,185.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Mens 1500m""",
F,IRL,185.0,0.0,40.0,Summer,Paris,2024,"Athletics ""Womens Marathon""",
F,IRL,0.0,0.0,23.0,Summer,Paris,2024,"Swimming ""Womens 4 x 100m Freestyle Relay"", Relay Only Athlete",
M,IRL,0.0,0.0,25.0,Summer,Paris,2024,"Swimming ""Mens 4 x 100m Medley Relay"", Relay Only Athlete",
M,IRL,0.0,0.0,23.0,Summer,Paris,2024,"Marathon Swimming, Swimming ""Mens 10km"", ""Mens 1500m Freestyle"", ""Mens 800m Freestyle""",Gold
M,IRL,0.0,0.0,23.0,Summer,Paris,2024,"Marathon Swimming, Swimming ""Mens 10km"", ""Mens 1500m Freestyle"", ""Mens 800m Freestyle""",Bronze
F,IRL,0.0,0.0,28.0,Summer,Paris,2024,"Cycling Road ""Womens Road Race""",
F,IRL,0.0,0.0,23.0,Summer,Paris,2024,"Cycling Track ""Womens Madison"", ""Womens Omnium"", ""Womens Team Pursuit""",
F,IRL,0.0,0.0,35.0,Summer,Paris,2024,"Cycling Track ""Womens Team Pursuit""",
F,IRL,0.0,0.0,26.0,Summer,Paris,2024,"Cycling Track ""Womens Madison"", ""Womens Omnium"", ""Womens Team Pursuit""",
F,IRL,0.0,0.0,20.0,Summer,Paris,2024,"Cycling Track ""Womens Madison"", ""Womens Team Pursuit""",
F,IRL,0.0,0.0,30.0,Summer,Paris,2024,"Cycling Track ""Womens Madison"", ""Womens Team Pursuit""",
M,IRL,0.0,0.0,24.0,Summer,Paris,2024,"Cycling Road ""Mens Road Race""",
F,IRL,165.0,0.0,30.0,Summer,Paris,2024,"Golf ""Womens Individual Stroke Play""",
M,IRL,0.0,0.0,25.0,Summer,Paris,2024,"Artistic Gymnastics Men, ""Mens Pommel Horse""",Gold
F,IRL,0.0,0.0,29.0,Summer,Paris,2024,"Rowing ""Womens Pair""",
F,IRL,0.0,0.0,26.0,Summer,Paris,2024,"Rowing ""Womens Four""",
F,IRL,0.0,0.0,34.0,Summer,Paris,2024,"Rowing ""Womens Four""",
F,IRL,0.0,0.0,25.0,Summer,Paris,2024,"Rowing ""Lightweight Womens Double Sculls""",
F,IRL,0.0,0.0,32.0,Summer,Paris,2024,"Rowing ""Womens Pair""",
M,ARG,168.0,0.0,28.0,Summer,Paris,2024,"Golf ""Mens Individual Stroke Play""",
M,ARG,190.0,0.0,37.0,Summer,Paris,2024,Handball Men,
M,ARG,198.0,0.0,33.0,Summer,Paris,2024,Handball Men,
M,ARG,187.0,0.0,35.0,Summer,Paris,2024,Handball Men,
M,ARG,200.0,0.0,28.0,Summer,Paris,2024,Handball Men,
M,ARG,192.0,0.0,35.0,Summer,Paris,2024,Handball Men,
F,BER,0.0,0.0,24.0,Summer,Paris,2024,"Sailing ""Womens Dinghy""",
M,ARG,190.0,0.0,25.0,Summer,Paris,2024,Handball Men,
F,CAY,0.0,0.0,20.0,Summer,Paris,2024,"Sailing ""Womens Dinghy""",
M,ARG,190.0,0.0,32.0,Summer,Paris,2024,Handball Men,
M,ARG,192.0,0.0,28.0,Summer,Paris,2024,Handball Men,
M,ARG,192.0,0.0,30.0,Summer,Paris,2024,Handball Men,
M,ARG,187.0,0.0,30.0,Summer,Paris,2024,Handball Men,
M,ARG,185.0,0.0,38.0,Summer,Paris,2024,Handball Men,
F,CAY,0.0,0.0,18.0,Summer,Paris,2024,"Swimming ""Womens 100m Freestyle""",
F,BER,0.0,0.0,23.0,Summer,Paris,2024,"Swimming ""Womens 100m Backstroke""",
F,BER,0.0,0.0,26.0,Summer,Paris,2024,"Triathlon ""Womens Individual""",
M,BER,0.0,0.0,26.0,Summer,Paris,2024,"Triathlon ""Mens Individual""",
M,ROU,0.0,0.0,34.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 130kg""",
M,ROU,0.0,0.0,26.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 60kg""",
F,ROU,0.0,0.0,24.0,Summer,Paris,2024,"Wrestling ""Womens Freestyle 53kg""",
F,ROU,0.0,0.0,29.0,Summer,Paris,2024,"Wrestling ""Womens Freestyle 76kg""",
F,ROU,0.0,0.0,28.0,Summer,Paris,2024,"Wrestling ""Womens Freestyle 62kg""",
M,BRN,0.0,0.0,21.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 97kg""",Gold
M,KIR,0.0,0.0,20.0,Summer,Paris,2024,"Weightlifting ""Mens 61kg""",
M,BRN,0.0,0.0,30.0,Summer,Paris,2024,"Weightlifting ""Mens +102kg""",Bronze
M,BRN,0.0,0.0,28.0,Summer,Paris,2024,"Weightlifting ""Mens 102kg""",
M,ALG,180.0,0.0,28.0,Summer,Paris,2024,"Boxing ""Mens 63.5kg""",
M,ALG,190.0,0.0,29.0,Summer,Paris,2024,"Boxing ""Mens +92kg""",
F,ALG,160.0,0.0,30.0,Summer,Paris,2024,"Boxing ""Womens 50kg""",
F,ALG,178.0,0.0,25.0,Summer,Paris,2024,"Boxing ""Womens 66kg""",Gold
F,ALG,165.0,0.0,27.0,Summer,Paris,2024,"Boxing ""Womens 60kg""",
M,ARG,178.0,0.0,34.0,Summer,Paris,2024,Handball Men,
M,ARG,185.0,0.0,32.0,Summer,Paris,2024,Handball Men,
M,ARG,189.0,0.0,35.0,Summer,Paris,2024,Handball Men,
M,ARG,179.0,0.0,27.0,Summer,Paris,2024,Handball Men,
M,ARG,185.0,75.0,24.0,Summer,Paris,2024,Rugby Sevens Men,
M,ARG,181.0,82.0,23.0,Summer,Paris,2024,Rugby Sevens Men,
M,ARG,191.0,96.0,27.0,Summer,Paris,2024,Rugby Sevens Men,
M,ARG,187.0,93.0,30.0,Summer,Paris,2024,Rugby Sevens Men,
M,ARG,188.0,95.0,30.0,Summer,Paris,2024,Rugby Sevens Men,
M,ARG,172.0,72.0,25.0,Summer,Paris,2024,Rugby Sevens Men,
M,ARG,170.0,76.0,38.0,Summer,Paris,2024,Rugby Sevens Men,
M,SUR,187.0,0.0,27.0,Summer,Paris,2024,"Badminton ""Mens Singles""",
M,ARG,182.0,90.0,22.0,Summer,Paris,2024,Rugby Sevens Men,
M,ARG,183.0,82.0,25.0,Summer,Paris,2024,Rugby Sevens Men,
M,ARG,195.0,105.0,23.0,Summer,Paris,2024,Rugby Sevens Men,
M,ARG,180.0,95.0,27.0,Summer,Paris,2024,Rugby Sevens Men,
M,ARG,192.0,98.0,22.0,Summer,Paris,2024,Rugby Sevens Men,
M,ARG,185.0,100.0,25.0,Summer,Paris,2024,Rugby Sevens Men,
M,ARG,0.0,0.0,28.0,Summer,Paris,2024,"Skateboarding ""Mens Street""",
F,COL,0.0,0.0,24.0,Summer,Paris,2024,"Canoe Sprint ""Womens Canoe Single 200m""",
M,ARU,0.0,0.0,26.0,Summer,Paris,2024,"Swimming ""Mens 100m Freestyle"", ""Mens 50m Freestyle""",
M,ARU,0.0,0.0,27.0,Summer,Paris,2024,"Sailing ""Mens Windsurfing""",
M,ARU,0.0,0.0,29.0,Summer,Paris,2024,"Sailing ""Mens Dinghy""",
M,ARU,0.0,0.0,42.0,Summer,Paris,2024,Shooting 10m Air Pistol Men,
F,ARU,0.0,0.0,25.0,Summer,Paris,2024,Cycling BMX Racing Women,
F,COL,159.0,0.0,34.0,Summer,Paris,2024,"Boxing ""Womens 54kg""",
F,COL,158.0,0.0,36.0,Summer,Paris,2024,"Boxing ""Womens 50kg""",
M,COL,175.0,0.0,31.0,Summer,Paris,2024,"Boxing ""Mens 57kg""",
M,COL,0.0,0.0,33.0,Summer,Paris,2024,"Fencing ""Mens Épée Individual""",
F,MEX,0.0,0.0,27.0,Summer,Paris,2024,"Shooting 10m Air Rifle Women, 10m Air Rifle Mixed Team",
F,CIV,167.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Womens 200m"", ""Womens 4 x 100m Relay""",
F,TJK,0.0,0.0,21.0,Summer,Paris,2024,"Swimming ""Womens 50m Freestyle""",
F,ROU,0.0,0.0,19.0,Summer,Paris,2024,Rhythmic Gymnastics Individual All-Around,
F,STP,0.0,0.0,21.0,Summer,Paris,2024,"Canoe Sprint ""Womens Canoe Single 200m""",
M,CRO,0.0,0.0,24.0,Summer,Paris,2024,Taekwondo Men -68kg,
F,PAR,0.0,0.0,28.0,Summer,Paris,2024,"Rowing ""Womens Single Sculls""",
F,ARG,0.0,0.0,35.0,Summer,Paris,2024,"Triathlon ""Womens Individual""",
F,FRA,0.0,0.0,24.0,Summer,Paris,2024,"Archery ""Womens Individual"", ""Womens Team"", Mixed Team",Bronze
F,FRA,0.0,0.0,19.0,Summer,Paris,2024,"Archery ""Womens Individual"", ""Womens Team""",
F,FRA,0.0,0.0,20.0,Summer,Paris,2024,"Archery ""Womens Individual"", ""Womens Team""",
M,FRA,0.0,0.0,18.0,Summer,Paris,2024,"Archery ""Mens Individual"", ""Mens Team"", Mixed Team",
M,FRA,0.0,0.0,27.0,Summer,Paris,2024,"Archery ""Mens Individual"", ""Mens Team""",
M,FRA,0.0,0.0,35.0,Summer,Paris,2024,"Archery ""Mens Individual"", ""Mens Team""",
M,ARG,0.0,0.0,23.0,Summer,Paris,2024,"Table Tennis ""Mens Singles""",
M,BER,0.0,0.0,31.0,Summer,Paris,2024,"Rowing ""Mens Single Sculls""",
F,MEX,0.0,0.0,27.0,Summer,Paris,2024,"Weightlifting ""Womens 59kg""",
F,CUB,0.0,0.0,22.0,Summer,Paris,2024,Table Tennis Mixed Doubles,
M,CUB,0.0,0.0,33.0,Summer,Paris,2024,Table Tennis Mixed Doubles,
M,CUB,0.0,0.0,35.0,Summer,Paris,2024,"Table Tennis ""Mens Singles""",
F,CUB,0.0,0.0,32.0,Summer,Paris,2024,"Cycling Road ""Womens Road Race""",
M,IRI,0.0,0.0,31.0,Summer,Paris,2024,"Fencing ""Mens Sabre Team""",
M,IRI,0.0,0.0,34.0,Summer,Paris,2024,"Fencing ""Mens Sabre Individual"", ""Mens Sabre Team""",
M,IRI,0.0,0.0,34.0,Summer,Paris,2024,"Fencing ""Mens Sabre Individual"", ""Mens Sabre Team""",
M,IRI,0.0,0.0,33.0,Summer,Paris,2024,"Fencing ""Mens Sabre Individual"", ""Mens Sabre Team""",
F,CUB,0.0,0.0,22.0,Summer,Paris,2024,"Diving ""Womens 10m Platform"", ""Womens 3m Springboard""",
F,CUB,0.0,0.0,22.0,Summer,Paris,2024,"Diving ""Womens 3m Springboard""",
F,CUB,0.0,0.0,20.0,Summer,Paris,2024,"Swimming ""Womens 200m Freestyle""",
M,CUB,0.0,0.0,23.0,Summer,Paris,2024,"Swimming ""Mens 1500m Freestyle""",
M,STP,0.0,0.0,24.0,Summer,Paris,2024,Judo Men -73 kg,
F,STP,168.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Womens 100m""",
F,ROU,0.0,0.0,25.0,Summer,Paris,2024,"Table Tennis ""Womens Team""",
M,ROU,0.0,0.0,20.0,Summer,Paris,2024,"Table Tennis ""Mens Singles""",
M,ROU,0.0,0.0,35.0,Summer,Paris,2024,"Table Tennis ""Mens Singles"", Mixed Doubles",
F,ROU,0.0,0.0,35.0,Summer,Paris,2024,"Table Tennis ""Womens Singles"", ""Womens Team""",
F,ROU,0.0,0.0,29.0,Summer,Paris,2024,"Table Tennis ""Womens Singles"", ""Womens Team"", Mixed Doubles",
M,KUW,0.0,0.0,41.0,Summer,Paris,2024,Shooting Skeet Men,
F,SGP,0.0,0.0,24.0,Summer,Paris,2024,"Fencing ""Womens Foil Individual""",
F,SGP,0.0,0.0,24.0,Summer,Paris,2024,"Fencing ""Womens Épée Individual""",
M,ROU,0.0,0.0,26.0,Summer,Paris,2024,"Canoe Sprint ""Mens Canoe Single 1000m""",
M,ROU,0.0,0.0,27.0,Summer,Paris,2024,"Canoe Sprint ""Mens Canoe Double 500m""",
M,ROU,0.0,0.0,30.0,Summer,Paris,2024,"Canoe Sprint ""Mens Canoe Double 500m""",
F,ROU,160.0,0.0,30.0,Summer,Paris,2024,"Boxing ""Womens 54kg""",
M,TLS,0.0,0.0,19.0,Summer,Paris,2024,"Swimming ""Mens 50m Freestyle""",
F,TLS,0.0,0.0,26.0,Summer,Paris,2024,"Swimming ""Womens 50m Freestyle""",
M,TLS,176.0,0.0,23.0,Summer,Paris,2024,"Athletics ""Mens 100m""",
F,JPN,156.0,0.0,27.0,Summer,Paris,2024,"Badminton ""Womens Singles""",
M,JPN,167.0,0.0,27.0,Summer,Paris,2024,Badminton Mixed Doubles,
F,JPN,169.0,0.0,28.0,Summer,Paris,2024,"Badminton ""Womens Doubles""",
F,JPN,177.0,0.0,29.0,Summer,Paris,2024,"Badminton ""Womens Doubles""",
F,JPN,160.0,0.0,28.0,Summer,Paris,2024,Badminton Mixed Doubles,
M,JPN,180.0,0.0,30.0,Summer,Paris,2024,"Badminton ""Mens Singles""",
M,JPN,167.0,0.0,29.0,Summer,Paris,2024,"Badminton ""Mens Doubles""",
M,JPN,175.0,0.0,29.0,Summer,Paris,2024,"Badminton ""Mens Doubles""",
F,JPN,162.0,0.0,27.0,Summer,Paris,2024,"Badminton ""Womens Doubles""",
F,JPN,166.0,0.0,26.0,Summer,Paris,2024,"Badminton ""Womens Doubles""",
F,JPN,169.0,0.0,28.0,Summer,Paris,2024,"Badminton ""Womens Singles""",
F,TLS,0.0,0.0,25.0,Summer,Paris,2024,Taekwondo Women -49kg,
F,SGP,0.0,0.0,18.0,Summer,Paris,2024,"Swimming ""Womens 4 x 100m Medley Relay"", Relay Only Athlete",
M,ROU,0.0,0.0,28.0,Summer,Paris,2024,"Cycling Mountain Bike ""Mens Cross-country""",
F,SGP,0.0,0.0,24.0,Summer,Paris,2024,"Swimming ""Womens 4 x 100m Medley Relay"", Relay Only Athlete",
M,ARM,191.0,0.0,27.0,Summer,Paris,2024,"Boxing ""Mens +92kg""",
M,TJK,0.0,0.0,24.0,Summer,Paris,2024,"Swimming ""Mens 50m Freestyle""",
F,MAR,0.0,0.0,24.0,Summer,Paris,2024,Taekwondo Women -49kg,
F,MAR,0.0,0.0,22.0,Summer,Paris,2024,Taekwondo Women +67kg,
M,ROU,0.0,0.0,35.0,Summer,Paris,2024,"Triathlon ""Mens Individual""",
M,ROU,0.0,0.0,22.0,Summer,Paris,2024,Judo Men -90 kg,
M,YEM,0.0,0.0,16.0,Summer,Paris,2024,"Swimming ""Mens 100m Butterfly""",
F,YEM,0.0,0.0,39.0,Summer,Paris,2024,Shooting 10m Air Pistol Women,
F,ROU,0.0,0.0,28.0,Summer,Paris,2024,"Fencing ""Womens Foil Individual""",
M,IND,190.0,0.0,44.0,Summer,Paris,2024,"Tennis ""Mens Doubles""",
M,IND,182.0,0.0,34.0,Summer,Paris,2024,"Tennis ""Mens Doubles""",
F,MAR,0.0,0.0,28.0,Summer,Paris,2024,Judo Women -52 kg,
M,MAR,0.0,0.0,28.0,Summer,Paris,2024,Judo Men -81 kg,
M,IND,178.0,0.0,27.0,Summer,Paris,2024,"Tennis ""Mens Singles""",
M,GER,0.0,0.0,43.0,Summer,Paris,2024,"Table Tennis ""Mens Team""",
M,GER,0.0,0.0,36.0,Summer,Paris,2024,"Table Tennis ""Mens Singles"", ""Mens Team""",
F,GER,0.0,0.0,41.0,Summer,Paris,2024,"Table Tennis ""Womens Singles"", ""Womens Team""",
M,GER,0.0,0.0,28.0,Summer,Paris,2024,"Table Tennis ""Mens Singles"", ""Mens Team"", Mixed Doubles",
F,GER,0.0,0.0,28.0,Summer,Paris,2024,"Table Tennis ""Womens Singles"", Mixed Doubles",
F,GER,0.0,0.0,27.0,Summer,Paris,2024,"Table Tennis ""Womens Team""",
F,GER,0.0,0.0,18.0,Summer,Paris,2024,"Table Tennis ""Womens Team""",
M,TJK,0.0,0.0,31.0,Summer,Paris,2024,Judo Men -90 kg,
M,JAM,188.0,0.0,20.0,Summer,Paris,2024,"Athletics ""Mens 400m Hurdles""",
F,MAR,0.0,0.0,22.0,Summer,Paris,2024,"Skateboarding ""Womens Park""",
F,MEX,0.0,0.0,22.0,Summer,Paris,2024,"Artistic Gymnastics Women, ""Womens All-Around"", ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault""",
M,MAR,0.0,0.0,21.0,Summer,Paris,2024,Breaking B-Boys,
F,MAR,0.0,0.0,25.0,Summer,Paris,2024,Breaking B-Girls,
F,PUR,0.0,0.0,24.0,Summer,Paris,2024,"Diving ""Womens 10m Platform""",
F,VAN,0.0,0.0,35.0,Summer,Paris,2024,"Table Tennis ""Womens Singles""",
F,VAN,0.0,0.0,22.0,Summer,Paris,2024,"Weightlifting ""Womens 81kg""",
M,VAN,0.0,0.0,28.0,Summer,Paris,2024,Judo Men -81 kg,
M,VAN,0.0,0.0,22.0,Summer,Paris,2024,"Swimming ""Mens 100m Freestyle""",
F,VAN,0.0,0.0,19.0,Summer,Paris,2024,"Swimming ""Womens 50m Freestyle""",
F,MEX,0.0,0.0,30.0,Summer,Paris,2024,"Modern Pentathlon ""Womens Individual""",
M,BHU,0.0,0.0,29.0,Summer,Paris,2024,"Archery ""Mens Individual""",
M,IND,0.0,0.0,36.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,28.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,28.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,26.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,24.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,29.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,27.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,25.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,31.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,26.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,28.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,31.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,29.0,Summer,Paris,2024,Hockey Men,
M,BAN,0.0,0.0,20.0,Summer,Paris,2024,"Swimming ""Mens 100m Freestyle""",
M,IND,0.0,0.0,32.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,23.0,Summer,Paris,2024,Hockey Men,
M,IND,0.0,0.0,28.0,Summer,Paris,2024,Hockey Men,
F,BRN,0.0,0.0,18.0,Summer,Paris,2024,"Swimming ""Womens 100m Backstroke""",
M,IRI,0.0,0.0,27.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 57kg""",
M,IRI,0.0,0.0,23.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 125kg""",Silver
M,CAM,170.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Mens 800m""",
M,BRN,0.0,0.0,20.0,Summer,Paris,2024,"Swimming ""Mens 200m Breaststroke""",
